bytearray(b'<p>This is a paragraph.</ p>\n<p>This is another paragraph.</p>')
bytearray(b'<!DOCTYPE html>\n<html>\n<bod\x86\xc1\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My\x00\x00\x01\x00 first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n\xb7<\x08xP first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n\xbb\xb2tml>\n<body>\n\n<h1>My First Head\xa4\x01ing</h1>\n\n<p>My first paratml>\ngraiph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE h\xe20\xaf\x941l\xf0\xbeml>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE httml>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n<ample.c/bo\x9by>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.tml>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.PS\x1b\xd8\xe2Dp\xc8body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragra\xb2\x00p\xfb\x0f\xec%Zph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\x0e')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>s /html>\n')
bytearray(b'<!DOCTY\x05\xff\xff\x05PE html>\n<rst parahtml>\n<body>\n\n<h1>My First He\xe3ding</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<o`q`f\n<body>\n\n<h1>My First \xe2\xd7ading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</ht\xfel>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</bod\x00\x80\x00\x00y>\n</html>\n')
bytearray(b'<!DOCTYPE\xa0html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</bKody>\n</html>\n')
bytearray(b'<!DOCTYPE htmlhtml>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</bodhtmy>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n\xc3h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body\xc1\n\n<h\x84\xa5My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<h\xff\xff\x00\x00>\n<body>\n\n<h1hi>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n\xcd\xaf\x99\xd8My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</htmrst parl>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</ph.</html>\n')
bytearray(b'<!DOCTYPE html>\n<ht\x92l>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</b/dy>\n</html>\n')
bytearray(b'<!DOCTY`\x1fgqdPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</bo\x00\x00\x00\x00dy>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My Fir|\xb2>\xcceading</h1>\n\n<p>Mp first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html<li>\n<h\x10tml>\n<body>\n\n<h1>My First Heaf!\x1f`ks<ding</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p</h1>\n\n<p>My first ')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h\x00\x101>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First aQ\xc9Heading</h1>\n\n<p>My`first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCl>\n<html>\n<body>\n\n<h1>My First R\x07ading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n </html>\n')
bytearray(b'<!DOCTYPE h\xfaTtml\x14\xa0MB\xf7\x13\xfbY\n\n<h1>My First Heading</h1>\n\n<p><y first pa.</ragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First O\xb8\xae<ing</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.<\x83m\xd4Q\n</body>\n</html>\n')
bytearray(b'QVDOCTYPE html>\n<html>\n<<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE h\xd3\xa1\xd1\xe6\xd7G0\xccml>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Hearagraph1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My \ns is irst Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My F\x0c*$5[\x84Mirst Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Head>\n\n<p>Mying</h1>\n\n<p>noraph.My first paragraph.</p@mZe\xc8y5>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>ing</hMy First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragra\x00\x80\x00\x00ph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE 7tml>\n<html>tmbody>\n\n<h1>My First Heading</h1>\xb5\xa0@\xe0\x82\x04\xac\xc2first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1\xc1\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE ht\xda\xfc\x0f\xb2<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE mporta<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My fiB\x18t paragraph.</p>\n\na body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Oeading<oh1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE h\x8bml>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</htmlM\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\xff\xff\xff\xff\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body~\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!\xc3\xe6\xdb\x1eYPE h\x8bml>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</h\xf1\x0b\xc1\x9c\n')
bytearray(b'<!DOCTYPq`fq`og\n<html>\n<body>\n\n<h1>My First Heading<\x00\x00/h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'brf; 88<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCT~\x90E html>\n<html>\n<h1>My First Heading</\x971>\n\n<p>My fir<\x00\x00\x00\x00html>\n<raph.<\xc8p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First\xc4ez\x12\xdeE Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<body>\n\n<h1>My First Heading<\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE ht\n</bml>\n<html>\n<backgroun1>My Firstbody Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE ht\x92\x93>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<ht\xe9%]j\x10\xc1\x7f\x1by>\n\n<h1>Hy First p>/bHeading</h1>\n\n<p>My first paragraph.</p>\n\n<.</p>/body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n\xff\x7f<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE ht ml>\n<html>\n<body>\n\n<h\x8d\xa9\n\n</b1>My First Heading</h1>\n\n<p>My first paragra\xc5\xee\x7f\t\xfb\x8d\xa9\n\n</body>\n</html>')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My \xd0irst paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>[\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p@>\n\n</body>\n</html>\n')
bytearray(b'<!DOC\xabYPE html>\n<\xfd\xfb\x1f\x93>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\x08\n</body>\n</html\xc1\xf5')
bytearray(b"<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first para\'\x18\xe6\x17h.</p>\n\n</body>\n</html>\n")
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My Fibst Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1K\xb8-e\x84\x86>\n\n<p>My first paragred</saph;o=p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Headihtimpo>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</ht')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1My first paragraph.</p>\n\n<&Eody>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<htm\xe7\xbd\xb3ql>\n<body>\n\n<h1>My First Headi\xbb\x03</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My fir=Sghr\x1fhr\x1f\n4`\x1fo`q`p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE\xdf\x97tml>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My Fi\xe5st Heading</h1>\n\x8d<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOC\x01\x00\x00\x00TYPE html>\n<html>\n<\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n<\xd0\x05tml>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<\x00\x04p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYP\xf9\xf3html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<h/body>\ntml>\n<body>\n\n<h1>My First \x00Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOGTYPE html>\n<html>\n<body>\n\n<h1>My First yeading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\xf5\xf5</y>\n</html>z')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<\t;o=Sghr\x1fhr\x1f`mnsgdq\x1foh1>\n\n<p>My first\x1b\xeaNnag\x8d\x9eph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body\xb5{\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<b\x90\x9by>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n$\x7f\x93')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My \x8fArst Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p\xff\xff\xff\xff>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\x04\x00\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</\x01\xd8\xff<2\xf1\x88\x1dMy\xdf\x99irst paragrap\n</html>h.</p>\n\n</body>\n</html>\n')
bytearray(b'</\xf2\xf9|TYPE html>\n<html>\n<body>\n\n<h1>My First Heading</`1>\n\n<p>\xb2\x86 first paragraph.</p\xb6P\xae\x07\x81Fa\x9ay>\n</h\xc0\xe5l>\n')
bytearray(b"<!DOCTYPE html\'\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n")
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n4&<p>My first paragraph.</p>\n\n>\n</hy>\n</h\x7f\xff\xff\xfftml>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<bo3y>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE htm\xb5\xa8\n<html>\n<body>\n\n<h1>My First Head<ng</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My Fi\xff\xff\x00\x00rst Hea\x96ing</i1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCT:UE html>\n<html>\n<body>\n\n<h1>My First Hea\xa4}oP\xb3\xafBding</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE htm\x94>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</bodB>\n</html>\n')
bytearray(b'<!DO+T<pE html>\n<html>\n<body>\n<bod\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h\x04\x001>\n\n<p>My first paragraph.</p>\n\xff\xff\xff\x7f\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h\x801>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOC\xff\xff\xff\xffTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heating</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n" alt\n<h1>My First Heading</h1><\n\xf5\xc3p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>dMy First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first p\xff\xffaragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b"<!DOCTYPE html>\n<ht;\xaaL\x08^\xdf\x15-y>\n\n<h1>My First Heading</h1>\n\n<p>M\x9c\x1e\x9c\x12\xc7#e\xb1\'aragraph.</p>\n\n</\x9dody>\n</html>\n")
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\xff\x7f\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p</p>\nirst paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<\xe8\x03!DOCTYPE html>\n<html>\n<body>\n\n<h1>My"First Heading</h1>\n\n<p>My \x90\xd37p\x1a\xab2\x94ragraph.</p>\n\n</\x9dody>\n</html>\n')
bytearray(b'<!DOCTYP\x1f html>\n<htm\x93\xc1\n<body>\n\n<h1>My \x05\xff\xff\x05First\xadG6\xa8@\x0f Heading</h1>\n\n<p>My first paragraph.</p>\x0b\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first  phtml>\naragraph.</p>\n\n</body>\n\x97Ahtml>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\nrst paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOC <meta y;">\n\ntml>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph</p>\n\n</body>\n</html>\n')
bytearray(b'<!DJ\xf0\xb8I\xd9\x155\xb0tml>\n<html>\n<body>\n\xf3\x8eh1l!\x1f First Heading</h1>\n\n<p\x80>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p</p>first paragraph.</p>\n\n</bt paragraph.<ody>\n</html>\n')
bytearray(b'<!DOCTYPJ+\\?ml>\n<html>\n<body>\n\n<h1>My First Hea=ing</h1>\n\n<p\xa7My first paragrap\x00\x01h.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE h\x8bml>\n<html>\n<body>\n\n<h1>My q\xd3rst H9eading</h1>\n\n<p>My first paragraph.<\x0fp>\n\nbody>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My firstux 2.6.aph.</p>\n\n\x00\x00</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first >\n<html>\n<body>\n\n<h1>My First He')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1\x81\x9c+6p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<hRi\xfc\x08A\xc6tml>\n<t Head\n<h1>My Fp>\nirst H\xff\xff\x00\x00eading</h1>\n\n<p>My first paragrj\x08h.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>@My first paragraph.</p>\n\n</bod\n<py>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>Mbody>\ny First Heading</h1>\n\xf5<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!Db\x8d\xd9\x8e\xef\xc6Z\x00tml>\n<html>\n<body>1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOC<p>E html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>Mq First Heading</h1>\n\n<p>My first paragraph.</p>\n\n\x04\x00</body>\n</mtml>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraphLO\xa3\x95\x12~\xa4]/body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<\x80\xb1\xcdS\x0cv\x94\xc8h1>My First Heading</h1>\n\n<p>M\x00\x00y first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>\xcdy First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1\xa9i\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html\xc1\xf5<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</h>\n')
bytearray(b'<!DOCTYPE html>\n<htmlparagraph.</p>\n\n<First Heading<\n<p>My first paragraph.</p>\n\n<\xd0body>\n</html>\n')
bytearray(b'<!DOC\xd1YPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html\n\n<\x981>>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading\xc3/h1\xc7\n\n<p>My frst\x8eparagraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!D\xa5\xb83_\xf6\xb7\xc6X\xe6OCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first p\xb6\x86I9\x9b\x13cr.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<\x97\xe0o`qtml>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<\xdeDOCTYPE html>\n<html>\x81\xd0I\xa0dy>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1\x1e\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.<\xea\xce\xe9T\xc8\x9c\x18/p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph\x10.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\x99{5\x18\x0c\x01\xf81irst paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First H\xe5ading</h1>\n\n<p>My first paragraph.</p>\n\n</bod\xf9>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<htm htmlody>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<b\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DO.</p>\n<p>This is an<body>\n\n<h1>My\x10\xdf\xb9irst Heading</h1>\n\n<p>My first paragraph.<hr\x1fhr</b\xd3dy>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<bDdy>\n\n<h1>My First Heading</\x17[>\x1f\n<p>My f>Myirst paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<bozY\xa9\n\n\n<h1>My First Head\x06\x02g</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.<dy>\n< html>\nody>\n</html>\n')
bytearray(b'<!\x00\x02DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\n</html>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first par\xf9\xf8agra!\xa3.</p>\n\n</body>\n</ht`o>\n')
bytearray(b'<!DOCTYPE html>\n<html>\n<body>\n\n<h1>My First Heading</h1>\n\n<p>My first paragraph.</p>\n\n</body>\xf5</html>\n')
